,Line ID,Shape ID,Departure Time,Vehicle ID,Scheduled Travel Time (min),Travel Time (min),Distance (m),Energy Consumption (KJ)
271,1-279,1-279-R-15,17:25:00,veh_10380_bus,51.0,326.3,21375.47194454774,5.0
272,1-803,1-803-A-16,06:12:00,veh_43017_bus,34.0,33.68333333333333,14944.824946432896,5.0
273,1-803,1-803-A-16,06:28:00,veh_42998_bus,35.0,57.93333333333333,14944.824946432896,5.0
274,1-803,1-803-A-16,06:39:00,veh_42975_bus,36.0,89.43333333333334,14944.824946432896,5.0
275,1-803,1-803-A-16,06:48:00,veh_43041_bus,38.0,138.83333333333334,14944.824946432896,5.0
276,1-803,1-803-A-16,06:59:00,veh_42361_bus,39.0,207.8,14944.824946432896,5.0
277,1-803,1-803-A-16,07:09:00,veh_43008_bus,40.0,926.0166666666667,14944.824946432896,5.0
278,1-803,1-803-A-16,07:16:00,veh_43050_bus,41.0,593.5333333333333,14944.824946432896,5.0
279,1-803,1-803-A-16,07:23:00,veh_43031_bus,42.0,1083.35,14944.824946432896,5.0
280,1-803,1-803-A-16,07:33:00,veh_43033_bus,43.0,1113.6333333333334,14944.824946432896,5.0
281,1-803,1-803-A-16,07:44:00,veh_43034_bus,43.0,51.36666666666667,14944.824946432896,5.0
282,1-803,1-803-A-16,07:55:00,veh_43035_bus,43.0,1253.5833333333333,14944.824946432896,5.0
283,1-803,1-803-A-16,08:05:00,veh_43032_bus,42.0,769.7666666666667,14944.824946432896,5.0
284,1-803,1-803-A-16,08:15:00,veh_43022_bus,39.0,1009.2,14944.824946432896,5.0
285,1-803,1-803-A-16,08:27:00,veh_42907_bus,37.0,57.93333333333333,14944.824946432896,5.0
286,1-803,1-803-A-16,08:37:00,veh_42908_bus,37.0,56.65,14944.824946432896,5.0
287,1-803,1-803-A-16,08:50:00,veh_42293_bus,36.0,49.9,14944.824946432896,5.0
288,1-803,1-803-A-16,09:01:00,veh_42985_bus,35.0,9.216666666666667,14944.824946432896,5.0
289,1-803,1-803-A-16,09:11:00,veh_42986_bus,35.0,9.066666666666666,14944.824946432896,5.0
290,1-803,1-803-A-16,09:23:00,veh_42980_bus,35.0,9.866666666666667,14944.824946432896,5.0
291,1-803,1-803-A-16,09:36:00,veh_42981_bus,35.0,9.65,14944.824946432896,5.0
292,1-803,1-803-A-16,09:48:00,veh_42983_bus,35.0,8.783333333333333,14944.824946432896,5.0
293,1-803,1-803-A-16,09:59:00,veh_42984_bus,35.0,8.55,14944.824946432896,5.0
294,1-803,1-803-A-16,10:10:00,veh_42982_bus,35.0,9.433333333333334,14944.824946432896,5.0
295,1-803,1-803-A-16,10:21:00,veh_42292_bus,36.0,276.46666666666664,14944.824946432896,5.0
296,1-803,1-803-A-16,10:33:00,veh_42296_bus,36.0,275.93333333333334,14944.824946432896,5.0
297,1-803,1-803-A-16,10:45:00,veh_42295_bus,36.0,276.05,14944.824946432896,5.0
298,1-803,1-803-A-16,10:57:00,veh_42294_bus,36.0,276.3333333333333,14944.824946432896,5.0
299,1-803,1-803-A-16,11:09:00,veh_42926_bus,37.0,10.1,14944.824946432896,5.0
300,1-803,1-803-A-16,11:21:00,veh_42925_bus,37.0,10.316666666666666,14944.824946432896,5.0
301,1-803,1-803-A-16,11:33:00,veh_42924_bus,37.0,10.533333333333333,14944.824946432896,5.0
302,1-803,1-803-A-16,11:45:00,veh_42797_bus,38.0,11.633333333333333,14944.824946432896,5.0
303,1-803,1-803-A-16,11:57:00,veh_42796_bus,38.0,270.21666666666664,14944.824946432896,5.0
304,1-803,1-803-A-16,12:09:00,veh_42795_bus,38.0,270.4166666666667,14944.824946432896,5.0
305,1-803,1-803-A-16,12:21:00,veh_42794_bus,38.0,513.5333333333333,14944.824946432896,5.0
306,1-803,1-803-A-16,12:33:00,veh_42793_bus,38.0,762.8,14944.824946432896,5.0
307,1-803,1-803-A-16,12:45:00,veh_42792_bus,38.0,750.8333333333334,14944.824946432896,5.0
308,1-803,1-803-A-16,12:57:00,veh_42791_bus,38.0,519.25,14944.824946432896,5.0
309,1-803,1-803-A-16,13:09:00,veh_42790_bus,38.0,735.7166666666667,14944.824946432896,5.0
310,1-803,1-803-A-16,13:20:00,veh_42789_bus,38.0,no_events,14944.824946432896,0.0
311,1-803,1-803-A-16,13:33:00,veh_42788_bus,38.0,no_events,14944.824946432896,0.0
312,1-803,1-803-A-16,13:45:00,veh_42787_bus,38.0,no_events,14944.824946432896,0.0
313,1-803,1-803-A-16,13:57:00,veh_42786_bus,38.0,no_events,14944.824946432896,0.0
314,1-803,1-803-A-16,14:09:00,veh_42785_bus,38.0,no_events,14944.824946432896,0.0
315,1-803,1-803-A-16,14:21:00,veh_42784_bus,38.0,no_events,14944.824946432896,0.0
316,1-803,1-803-A-16,14:33:00,veh_42783_bus,38.0,no_events,14944.824946432896,0.0
317,1-803,1-803-A-16,14:45:00,veh_42941_bus,40.0,no_events,14944.824946432896,0.0
318,1-803,1-803-A-16,14:54:00,veh_42831_bus,41.0,no_events,14944.824946432896,0.0
319,1-803,1-803-A-16,15:04:00,veh_42830_bus,41.0,no_events,14944.824946432896,0.0
320,1-803,1-803-A-16,15:13:00,veh_43040_bus,42.0,no_events,14944.824946432896,0.0
321,1-803,1-803-A-16,15:22:00,veh_42919_bus,43.0,no_events,14944.824946432896,0.0
322,1-803,1-803-A-16,15:31:00,veh_42856_bus,44.0,no_events,14944.824946432896,0.0
323,1-803,1-803-A-16,15:39:00,veh_43036_bus,46.0,no_events,14944.824946432896,0.0
324,1-803,1-803-A-16,15:49:00,veh_43037_bus,46.0,no_events,14944.824946432896,0.0
325,1-803,1-803-A-16,15:58:00,veh_43051_bus,47.0,no_events,14944.824946432896,0.0
326,1-803,1-803-A-16,16:09:00,veh_42845_bus,48.0,no_events,14944.824946432896,0.0
327,1-803,1-803-A-16,16:18:00,veh_42844_bus,48.0,no_events,14944.824946432896,0.0
328,1-803,1-803-A-16,16:26:00,veh_42843_bus,48.0,no_events,14944.824946432896,0.0
329,1-803,1-803-A-16,16:34:00,veh_42846_bus,48.0,no_events,14944.824946432896,0.0
330,1-803,1-803-A-16,16:43:00,veh_42842_bus,48.0,no_events,14944.824946432896,0.0
331,1-803,1-803-A-16,16:51:00,veh_42927_bus,47.0,no_events,14944.824946432896,0.0
332,1-803,1-803-A-16,17:00:00,veh_43013_bus,45.0,no_events,14944.824946432896,0.0
333,1-803,1-803-A-16,17:09:00,veh_42382_bus,43.0,no_events,14944.824946432896,0.0
334,1-803,1-803-A-16,17:18:00,veh_42940_bus,42.0,no_events,14944.824946432896,0.0
335,1-803,1-803-A-16,17:28:00,veh_43009_bus,40.0,no_events,14944.824946432896,0.0
336,1-803,1-803-A-16,17:37:00,veh_43023_bus,39.0,no_events,14944.824946432896,0.0
337,1-803,1-803-A-16,17:48:00,veh_42687_bus,38.0,no_events,14944.824946432896,0.0
338,1-803,1-803-A-16,17:55:00,veh_42979_bus,35.0,no_events,14944.824946432896,0.0
339,1-803,1-803-A-16,17:58:00,veh_42688_bus,38.0,no_events,14944.824946432896,0.0
340,1-803,1-803-A-16,18:08:00,veh_42938_bus,37.0,no_events,14944.824946432896,0.0
341,1-803,1-803-A-16,18:15:00,veh_42944_bus,33.0,no_events,14944.824946432896,0.0
342,1-803,1-803-A-16,18:18:00,veh_42939_bus,37.0,no_events,14944.824946432896,0.0
343,1-803,1-803-A-16,18:29:00,veh_42937_bus,37.0,no_events,14944.824946432896,0.0
344,1-803,1-803-A-16,18:42:00,veh_42905_bus,36.0,no_events,14944.824946432896,0.0
345,1-803,1-803-A-16,18:56:00,veh_42457_bus,35.0,no_events,14944.824946432896,0.0
346,1-803,1-803-A-16,19:11:00,veh_42456_bus,35.0,no_events,14944.824946432896,0.0
347,1-803,1-803-A-16,21:28:00,veh_42945_bus,33.0,no_events,14944.824946432896,0.0
348,1-803,1-803-A-16,24:00:00,veh_43021_bus,29.0,no_events,14944.824946432896,0.0
349,1-803,1-803-A-16,24:15:00,veh_43020_bus,29.0,no_events,14944.824946432896,0.0
350,1-803,1-803-A-16,24:30:00,veh_42995_bus,28.0,no_events,14944.824946432896,0.0
351,1-803,1-803-A-16,24:45:00,veh_42996_bus,28.0,no_events,14944.824946432896,0.0
352,1-803,1-803-A-16,25:00:00,veh_42994_bus,28.0,no_events,14944.824946432896,0.0
353,1-803,1-803-R-15,05:31:00,veh_43024_bus,36.0,35.1,15006.700307207817,5.0
354,1-803,1-803-R-15,05:45:00,veh_43025_bus,36.0,35.15,15006.700307207817,5.0
355,1-803,1-803-R-15,05:57:00,veh_43026_bus,36.0,36.333333333333336,15006.700307207817,5.0
356,1-803,1-803-R-15,06:11:00,veh_42993_bus,37.0,45.583333333333336,15006.700307207817,5.0
357,1-803,1-803-R-15,06:25:00,veh_42987_bus,38.0,48.416666666666664,15006.700307207817,5.0
358,1-803,1-803-R-15,06:35:00,veh_42143_bus,39.0,63.68333333333333,15006.700307207817,5.0
359,1-803,1-803-R-15,06:45:00,veh_43018_bus,41.0,71.33333333333333,15006.700307207817,5.0
360,1-803,1-803-R-15,06:55:00,veh_43019_bus,41.0,1319.6666666666667,15006.700307207817,5.0
361,1-803,1-803-R-15,07:03:00,veh_42172_bus,44.0,849.0166666666667,15006.700307207817,5.0
362,1-803,1-803-R-15,07:12:00,veh_42289_bus,45.0,1136.8,15006.700307207817,5.0
363,1-803,1-803-R-15,07:22:00,veh_42285_bus,45.0,1102.5833333333333,15006.700307207817,5.0
364,1-803,1-803-R-15,07:34:00,veh_42290_bus,45.0,1098.3833333333334,15006.700307207817,5.0
365,1-803,1-803-R-15,07:42:00,veh_42286_bus,45.0,1329.7333333333333,15006.700307207817,5.0
366,1-803,1-803-R-15,07:49:00,veh_42288_bus,45.0,881.9833333333333,15006.700307207817,5.0
367,1-803,1-803-R-15,07:57:00,veh_42997_bus,44.0,145.65,15006.700307207817,5.0
368,1-803,1-803-R-15,08:06:00,veh_42284_bus,42.0,841.7333333333333,15006.700307207817,5.0
369,1-803,1-803-R-15,08:13:00,veh_42936_bus,41.0,353.53333333333336,15006.700307207817,5.0
370,1-803,1-803-R-15,08:22:00,veh_42709_bus,40.0,4.633333333333334,15006.700307207817,5.0
371,1-803,1-803-R-15,08:31:00,veh_42710_bus,40.0,6.5,15006.700307207817,5.0
372,1-803,1-803-R-15,08:41:00,veh_41169_bus,39.0,6.8,15006.700307207817,5.0
373,1-803,1-803-R-15,08:50:00,veh_41156_bus,39.0,3.933333333333333,15006.700307207817,5.0
374,1-803,1-803-R-15,09:02:00,veh_41157_bus,39.0,20.466666666666665,15006.700307207817,5.0
375,1-803,1-803-R-15,09:13:00,veh_41170_bus,39.0,18.85,15006.700307207817,5.0
376,1-803,1-803-R-15,09:23:00,veh_41168_bus,39.0,282.9166666666667,15006.700307207817,5.0
377,1-803,1-803-R-15,09:35:00,veh_41158_bus,39.0,513.8833333333333,15006.700307207817,5.0
378,1-803,1-803-R-15,09:47:00,veh_41159_bus,39.0,2.816666666666667,15006.700307207817,5.0
379,1-803,1-803-R-15,09:59:00,veh_41160_bus,39.0,3.033333333333333,15006.700307207817,5.0
380,1-803,1-803-R-15,10:11:00,veh_41161_bus,39.0,2.5166666666666666,15006.700307207817,5.0
381,1-803,1-803-R-15,10:23:00,veh_41167_bus,39.0,2.5166666666666666,15006.700307207817,5.0
382,1-803,1-803-R-15,10:35:00,veh_41162_bus,39.0,207.3,15006.700307207817,5.0
383,1-803,1-803-R-15,10:47:00,veh_41163_bus,39.0,201.33333333333334,15006.700307207817,5.0
384,1-803,1-803-R-15,10:58:00,veh_41164_bus,39.0,192.53333333333333,15006.700307207817,5.0
385,1-803,1-803-R-15,11:10:00,veh_41165_bus,39.0,941.45,15006.700307207817,5.0
386,1-803,1-803-R-15,11:22:00,veh_41166_bus,39.0,0.6333333333333333,15006.700307207817,5.0
387,1-803,1-803-R-15,11:33:00,veh_42711_bus,40.0,0.6333333333333333,15006.700307207817,5.0
388,1-803,1-803-R-15,11:45:00,veh_42725_bus,40.0,0.6333333333333333,15006.700307207817,5.0
389,1-803,1-803-R-15,11:57:00,veh_42712_bus,40.0,0.6333333333333333,15006.700307207817,5.0
390,1-803,1-803-R-15,12:09:00,veh_42713_bus,40.0,0.6333333333333333,15006.700307207817,5.0
391,1-803,1-803-R-15,12:21:00,veh_42724_bus,40.0,0.6333333333333333,15006.700307207817,5.0
392,1-803,1-803-R-15,12:32:00,veh_42714_bus,40.0,0.6333333333333333,15006.700307207817,5.0
393,1-803,1-803-R-15,12:45:00,veh_42715_bus,40.0,0.6333333333333333,15006.700307207817,5.0
394,1-803,1-803-R-15,12:57:00,veh_42723_bus,40.0,0.6333333333333333,15006.700307207817,5.0
395,1-803,1-803-R-15,13:09:00,veh_42716_bus,40.0,0.6333333333333333,15006.700307207817,5.0
396,1-803,1-803-R-15,13:21:00,veh_42722_bus,40.0,0.6333333333333333,15006.700307207817,5.0
397,1-803,1-803-R-15,13:33:00,veh_42717_bus,40.0,0.6333333333333333,15006.700307207817,5.0
398,1-803,1-803-R-15,13:45:00,veh_42718_bus,40.0,546.0,15006.700307207817,5.0
399,1-803,1-803-R-15,13:57:00,veh_42719_bus,40.0,no_events,15006.700307207817,0.0
400,1-803,1-803-R-15,14:06:00,veh_42720_bus,40.0,no_events,15006.700307207817,0.0
401,1-803,1-803-R-15,14:19:00,veh_42721_bus,40.0,no_events,15006.700307207817,0.0
402,1-803,1-803-R-15,14:32:00,veh_43030_bus,42.0,no_events,15006.700307207817,0.0
403,1-803,1-803-R-15,14:45:00,veh_43046_bus,43.0,no_events,15006.700307207817,0.0
404,1-803,1-803-R-15,14:56:00,veh_43045_bus,44.0,no_events,15006.700307207817,0.0
405,1-803,1-803-R-15,15:04:00,veh_42287_bus,45.0,no_events,15006.700307207817,0.0
406,1-803,1-803-R-15,15:13:00,veh_42230_bus,47.0,no_events,15006.700307207817,0.0
407,1-803,1-803-R-15,15:25:00,veh_42231_bus,47.0,no_events,15006.700307207817,0.0
408,1-803,1-803-R-15,15:35:00,veh_43006_bus,49.0,no_events,15006.700307207817,0.0
409,1-803,1-803-R-15,15:44:00,veh_43007_bus,49.0,no_events,15006.700307207817,0.0
410,1-803,1-803-R-15,15:54:00,veh_41129_bus,50.0,no_events,15006.700307207817,0.0
411,1-803,1-803-R-15,16:04:00,veh_41130_bus,50.0,no_events,15006.700307207817,0.0
412,1-803,1-803-R-15,16:14:00,veh_41132_bus,50.0,no_events,15006.700307207817,0.0
413,1-803,1-803-R-15,16:24:00,veh_41131_bus,50.0,no_events,15006.700307207817,0.0
414,1-803,1-803-R-15,16:34:00,veh_41128_bus,50.0,no_events,15006.700307207817,0.0
415,1-803,1-803-R-15,16:44:00,veh_43042_bus,48.0,no_events,15006.700307207817,0.0
416,1-803,1-803-R-15,16:54:00,veh_43027_bus,46.0,no_events,15006.700307207817,0.0
417,1-803,1-803-R-15,17:06:00,veh_42906_bus,44.0,no_events,15006.700307207817,0.0
418,1-803,1-803-R-15,17:16:00,veh_42923_bus,43.0,no_events,15006.700307207817,0.0
419,1-803,1-803-R-15,17:26:00,veh_42144_bus,41.0,no_events,15006.700307207817,0.0
420,1-803,1-803-R-15,17:36:00,veh_42291_bus,40.0,no_events,15006.700307207817,0.0
421,1-803,1-803-R-15,17:47:00,veh_42758_bus,39.0,no_events,15006.700307207817,0.0
422,1-803,1-803-R-15,17:56:00,veh_42757_bus,39.0,no_events,15006.700307207817,0.0
423,1-803,1-803-R-15,18:08:00,veh_42756_bus,39.0,no_events,15006.700307207817,0.0
424,1-803,1-803-R-15,18:19:00,veh_42771_bus,38.0,no_events,15006.700307207817,0.0
425,1-803,1-803-R-15,18:31:00,veh_42772_bus,38.0,no_events,15006.700307207817,0.0
426,1-803,1-803-R-15,18:44:00,veh_43043_bus,37.0,no_events,15006.700307207817,0.0
427,1-803,1-803-R-15,18:59:00,veh_43044_bus,37.0,no_events,15006.700307207817,0.0
428,1-803,1-803-R-15,19:14:00,veh_42159_bus,36.0,no_events,15006.700307207817,0.0
429,1-803,1-803-R-15,19:29:00,veh_42158_bus,36.0,no_events,15006.700307207817,0.0
430,1-803,1-803-R-15,19:44:00,veh_42157_bus,36.0,no_events,15006.700307207817,0.0
431,1-803,1-803-R-15,19:59:00,veh_42156_bus,36.0,no_events,15006.700307207817,0.0
432,1-803,1-803-R-15,20:14:00,veh_42155_bus,36.0,no_events,15006.700307207817,0.0
433,1-803,1-803-R-15,20:30:00,veh_42992_bus,35.0,no_events,15006.700307207817,0.0
434,1-803,1-803-R-15,20:46:00,veh_42991_bus,35.0,no_events,15006.700307207817,0.0
435,1-803,1-803-R-15,21:02:00,veh_42990_bus,35.0,no_events,15006.700307207817,0.0
436,1-803,1-803-R-15,21:16:00,veh_42989_bus,35.0,no_events,15006.700307207817,0.0
437,1-803,1-803-R-15,21:31:00,veh_42988_bus,35.0,no_events,15006.700307207817,0.0
438,1-803,1-803-R-15,22:36:00,veh_41137_bus,32.0,no_events,15006.700307207817,0.0
439,1-803,1-803-R-15,22:51:00,veh_41136_bus,32.0,no_events,15006.700307207817,0.0
440,1-803,1-803-R-15,23:06:00,veh_41135_bus,32.0,no_events,15006.700307207817,0.0
441,1-803,1-803-R-15,23:21:00,veh_41134_bus,32.0,no_events,15006.700307207817,0.0
442,1-803,1-803-R-15,23:37:00,veh_41133_bus,32.0,no_events,15006.700307207817,0.0
443,1-803,1-803-R-15,23:53:00,veh_42684_bus,31.0,no_events,15006.700307207817,0.0
444,1-803,1-803-R-15,24:09:00,veh_42683_bus,31.0,no_events,15006.700307207817,0.0
445,1-803,1-803-R-15,24:24:00,veh_42682_bus,31.0,no_events,15006.700307207817,0.0
446,1-803,1-803-R-15,24:38:00,veh_42685_bus,31.0,no_events,15006.700307207817,0.0
447,1-803,1-803-R-15,24:54:00,veh_42686_bus,31.0,no_events,15006.700307207817,0.0
448,1-802,1-802-A-4,05:30:00,veh_40088_bus,20.0,19.383333333333333,7595.549329631726,5.0
449,1-802,1-802-A-4,05:44:00,veh_40089_bus,20.0,19.183333333333334,7595.549329631726,5.0
450,1-802,1-802-A-4,05:58:00,veh_40087_bus,20.0,19.4,7595.549329631726,5.0
451,1-802,1-802-A-4,06:14:00,veh_40229_bus,21.0,20.183333333333334,7595.549329631726,5.0
452,1-802,1-802-A-4,06:30:00,veh_40198_bus,22.0,20.75,7595.549329631726,5.0
453,1-802,1-802-A-4,06:46:00,veh_40210_bus,24.0,22.75,7595.549329631726,5.0
454,1-802,1-802-A-4,07:00:00,veh_40222_bus,27.0,25.516666666666666,7595.549329631726,5.0
455,1-802,1-802-A-4,07:11:00,veh_40223_bus,27.0,26.266666666666666,7595.549329631726,5.0
456,1-802,1-802-A-4,07:22:00,veh_40196_bus,28.0,27.016666666666666,7595.549329631726,5.0
457,1-802,1-802-A-4,07:33:00,veh_39489_bus,29.0,33.28333333333333,7595.549329631726,5.0
458,1-802,1-802-A-4,07:44:00,veh_39488_bus,29.0,36.9,7595.549329631726,5.0
459,1-802,1-802-A-4,07:55:00,veh_39490_bus,29.0,188.43333333333334,7595.549329631726,5.0
460,1-802,1-802-A-4,08:08:00,veh_40195_bus,28.0,180.5,7595.549329631726,5.0
461,1-802,1-802-A-4,08:21:00,veh_40224_bus,27.0,170.16666666666666,7595.549329631726,5.0
462,1-802,1-802-A-4,09:57:00,veh_39999_bus,26.0,125.08333333333333,7595.549329631726,5.0
463,1-802,1-802-A-4,10:09:00,veh_39994_bus,26.0,351.8333333333333,7595.549329631726,5.0
464,1-802,1-802-A-4,10:21:00,veh_39991_bus,26.0,612.7833333333333,7595.549329631726,5.0
465,1-802,1-802-A-4,10:33:00,veh_39998_bus,26.0,331.8,7595.549329631726,5.0
466,1-802,1-802-A-4,10:45:00,veh_39993_bus,26.0,805.6833333333333,7595.549329631726,5.0
467,1-802,1-802-A-4,10:57:00,veh_39990_bus,26.0,793.8,7595.549329631726,5.0
468,1-802,1-802-A-4,11:33:00,veh_37872_bus,28.0,136.9,7595.549329631726,5.0
469,1-802,1-802-A-4,11:45:00,veh_37866_bus,28.0,259.21666666666664,7595.549329631726,5.0
470,1-802,1-802-A-4,11:56:00,veh_37879_bus,28.0,249.85,7595.549329631726,5.0
471,1-802,1-802-A-4,12:08:00,veh_37869_bus,28.0,723.0333333333333,7595.549329631726,5.0
472,1-802,1-802-A-4,12:20:00,veh_37864_bus,28.0,954.5333333333333,7595.549329631726,5.0
473,1-802,1-802-A-4,12:32:00,veh_37874_bus,28.0,100.11666666666666,7595.549329631726,5.0
474,1-802,1-802-A-4,12:44:00,veh_37877_bus,28.0,89.25,7595.549329631726,5.0
475,1-802,1-802-A-4,12:56:00,veh_37867_bus,28.0,80.08333333333333,7595.549329631726,5.0
476,1-802,1-802-A-4,13:08:00,veh_37875_bus,28.0,71.86666666666666,7595.549329631726,5.0
477,1-802,1-802-A-4,13:20:00,veh_37880_bus,28.0,291.23333333333335,7595.549329631726,5.0
478,1-802,1-802-A-4,13:32:00,veh_37870_bus,28.0,281.1,7595.549329631726,5.0
479,1-802,1-802-A-4,13:44:00,veh_37865_bus,28.0,269.56666666666666,7595.549329631726,5.0
480,1-802,1-802-A-4,13:56:00,veh_37878_bus,28.0,260.8333333333333,7595.549329631726,5.0
481,1-802,1-802-A-4,14:08:00,veh_37873_bus,28.0,248.95,7595.549329631726,5.0
482,1-802,1-802-A-4,14:20:00,veh_37868_bus,28.0,600.7,7595.549329631726,5.0
483,1-802,1-802-A-4,14:32:00,veh_37876_bus,28.0,627.2166666666667,7595.549329631726,5.0
484,1-802,1-802-A-4,14:44:00,veh_37871_bus,28.0,615.45,7595.549329631726,5.0
485,1-802,1-802-A-4,14:56:00,veh_39331_bus,30.0,588.75,7595.549329631726,5.0
486,1-802,1-802-A-4,15:07:00,veh_39333_bus,30.0,577.5166666666667,7595.549329631726,5.0
487,1-802,1-802-A-4,15:19:00,veh_39334_bus,30.0,565.2833333333333,7595.549329631726,5.0
488,1-802,1-802-A-4,15:30:00,veh_40220_bus,32.0,532.3333333333334,7595.549329631726,5.0
489,1-802,1-802-A-4,15:40:00,veh_40219_bus,32.0,522.5666666666667,7595.549329631726,5.0
490,1-802,1-802-A-4,15:49:00,veh_40228_bus,33.0,513.1,7595.549329631726,5.0
491,1-802,1-802-A-4,15:58:00,veh_40185_bus,34.0,497.43333333333334,7595.549329631726,5.0
492,1-802,1-802-A-4,16:08:00,veh_40184_bus,34.0,497.6166666666667,7595.549329631726,5.0
493,1-802,1-802-A-4,16:18:00,veh_40183_bus,34.0,290.26666666666665,7595.549329631726,5.0
494,1-802,1-802-A-4,16:27:00,veh_39989_bus,26.0,293.8333333333333,7595.549329631726,5.0
495,1-802,1-802-A-4,16:29:00,veh_40226_bus,33.0,290.0833333333333,7595.549329631726,5.0
496,1-802,1-802-A-4,16:40:00,veh_40227_bus,33.0,289.98333333333335,7595.549329631726,5.0
497,1-802,1-802-A-4,16:42:00,veh_39988_bus,26.0,293.9166666666667,7595.549329631726,5.0
498,1-802,1-802-A-4,16:45:00,veh_39344_bus,30.0,301.95,7595.549329631726,5.0
499,1-802,1-802-A-4,16:54:00,veh_40225_bus,31.0,290.1666666666667,7595.549329631726,5.0
500,1-802,1-802-A-4,16:56:00,veh_39986_bus,26.0,294.1,7595.549329631726,5.0
501,1-802,1-802-A-4,16:57:00,veh_39339_bus,30.0,303.76666666666665,7595.549329631726,5.0
502,1-802,1-802-A-4,17:07:00,veh_39332_bus,30.0,216.8,7595.549329631726,5.0
503,1-802,1-802-A-4,17:11:00,veh_39987_bus,26.0,294.01666666666665,7595.549329631726,5.0
504,1-802,1-802-A-4,17:19:00,veh_37885_bus,28.0,no_events,7595.549329631726,0.0
505,1-802,1-802-A-4,17:45:00,veh_40170_bus,27.0,290.35,7595.549329631726,5.0
506,1-802,1-802-A-4,18:02:00,veh_40169_bus,27.0,290.45,7595.549329631726,5.0
507,1-802,1-802-A-4,18:16:00,veh_39996_bus,26.0,293.55,7595.549329631726,5.0
508,1-802,1-802-A-4,18:30:00,veh_39995_bus,26.0,293.6333333333333,7595.549329631726,5.0
509,1-802,1-802-A-4,18:45:00,veh_39992_bus,26.0,293.73333333333335,7595.549329631726,5.0
510,1-802,1-802-A-4,19:00:00,veh_39997_bus,26.0,293.45,7595.549329631726,5.0
511,1-802,1-802-A-4,19:14:00,veh_40000_bus,26.0,293.3666666666667,7595.549329631726,5.0
512,1-802,1-802-A-4,23:44:00,veh_40182_bus,21.0,no_events,7595.549329631726,0.0
513,1-802,1-802-A-4,24:00:00,veh_40212_bus,20.0,no_events,7595.549329631726,0.0
514,1-802,1-802-A-4,24:15:00,veh_40211_bus,20.0,no_events,7595.549329631726,0.0
515,1-802,1-802-A-4,24:30:00,veh_40213_bus,20.0,no_events,7595.549329631726,0.0
516,1-802,1-802-R-3,05:29:00,veh_40162_bus,21.0,20.75,7609.6660814020615,5.0
517,1-802,1-802-R-3,05:45:00,veh_40163_bus,21.0,20.25,7609.6660814020615,5.0
518,1-802,1-802-R-3,06:13:00,veh_40127_bus,25.0,25.45,7609.6660814020615,5.0
519,1-802,1-802-R-3,06:27:00,veh_40125_bus,25.0,24.116666666666667,7609.6660814020615,5.0
520,1-802,1-802-R-3,06:41:00,veh_40126_bus,25.0,25.016666666666666,7609.6660814020615,5.0
521,1-802,1-802-R-3,06:56:00,veh_40221_bus,27.0,43.85,7609.6660814020615,5.0
522,1-802,1-802-R-3,07:05:00,veh_38499_bus,29.0,53.016666666666666,7609.6660814020615,5.0
523,1-802,1-802-R-3,07:14:00,veh_39345_bus,30.0,58.81666666666667,7609.6660814020615,5.0
524,1-802,1-802-R-3,07:24:00,veh_39346_bus,30.0,68.43333333333334,7609.6660814020615,5.0
525,1-802,1-802-R-3,07:32:00,veh_40190_bus,32.0,85.21666666666667,7609.6660814020615,5.0
526,1-802,1-802-R-3,07:42:00,veh_40189_bus,32.0,88.33333333333333,7609.6660814020615,5.0
527,1-802,1-802-R-3,07:52:00,veh_40191_bus,32.0,84.95,7609.6660814020615,5.0
528,1-802,1-802-R-3,08:05:00,veh_40218_bus,30.0,91.96666666666667,7609.6660814020615,5.0
529,1-802,1-802-R-3,08:19:00,veh_40197_bus,29.0,152.86666666666667,7609.6660814020615,5.0
530,1-802,1-802-R-3,08:33:00,veh_40199_bus,28.0,155.95,7609.6660814020615,5.0
531,1-802,1-802-R-3,08:45:00,veh_40168_bus,27.0,39.983333333333334,7609.6660814020615,5.0
532,1-802,1-802-R-3,08:57:00,veh_40167_bus,27.0,39.916666666666664,7609.6660814020615,5.0
533,1-802,1-802-R-3,09:10:00,veh_40164_bus,26.0,40.11666666666667,7609.6660814020615,5.0
534,1-802,1-802-R-3,09:22:00,veh_40166_bus,26.0,40.21666666666667,7609.6660814020615,5.0
535,1-802,1-802-R-3,09:34:00,veh_40165_bus,26.0,40.15,7609.6660814020615,5.0
536,1-802,1-802-R-3,09:45:00,veh_40083_bus,27.0,39.61666666666667,7609.6660814020615,5.0
