,Line ID,Shape ID,Departure Time,Vehicle ID,Scheduled Travel Time (min),Travel Time (min),Distance (m),Energy Consumption (kWh)
44,1-1,1-1-R-434,09:33:00,veh_68_bus,29.0,27.633333333333333,11331.729943485298,10.781649156367871
45,1-1,1-1-R-434,10:01:00,veh_23_bus,30.0,28.633333333333333,11331.729943485298,10.830611399950044
46,1-1,1-1-R-434,10:32:00,veh_24_bus,30.0,28.633333333333333,11331.729943485298,10.872215159000632
47,1-1,1-1-R-434,11:02:00,veh_25_bus,30.0,28.633333333333333,11331.729943485298,11.028500943416942
48,1-1,1-1-R-434,11:32:00,veh_26_bus,30.0,28.633333333333333,11331.729943485298,10.945773151734059
49,1-1,1-1-R-434,12:02:00,veh_27_bus,30.0,28.633333333333333,11331.729943485298,10.91922376836048
50,1-1,1-1-R-434,12:32:00,veh_28_bus,30.0,28.633333333333333,11331.729943485298,11.007217040685052
51,1-1,1-1-R-434,13:02:00,veh_29_bus,30.0,28.633333333333333,11331.729943485298,10.956507259789696
52,1-1,1-1-R-434,13:32:00,veh_30_bus,30.0,28.633333333333333,11331.729943485298,10.94844721104221
53,1-1,1-1-R-434,14:01:00,veh_31_bus,30.0,28.633333333333333,11331.729943485298,11.029855277526579
54,1-1,1-1-R-434,14:30:00,veh_34_bus,31.0,29.633333333333333,11331.729943485298,11.137223440068432
55,1-1,1-1-R-434,14:47:00,veh_41_bus,34.0,32.31666666666667,11331.729943485298,11.271952201451407
56,1-1,1-1-R-434,15:08:00,veh_72_bus,35.0,33.016666666666666,11331.729943485298,11.285433545489745
57,1-1,1-1-R-434,15:29:00,veh_42_bus,37.0,34.7,11331.729943485298,11.437809682522625
58,1-1,1-1-R-434,15:49:00,veh_43_bus,37.0,34.7,11331.729943485298,11.55194035695367
59,1-1,1-1-R-434,16:03:00,veh_44_bus,37.0,34.7,11331.729943485298,11.27132651057411
60,1-1,1-1-R-434,16:35:00,veh_63_bus,35.0,33.31666666666667,11331.729943485298,11.444358880614589
61,1-1,1-1-R-434,16:50:00,veh_70_bus,34.0,32.266666666666666,11331.729943485298,11.350035593872589
62,1-1,1-1-R-434,17:10:00,veh_37_bus,32.0,30.316666666666666,11331.729943485298,11.213814499914823
63,1-1,1-1-R-434,17:33:00,veh_38_bus,32.0,30.316666666666666,11331.729943485298,11.130744889377045
64,1-1,1-1-R-434,17:51:00,veh_39_bus,32.0,30.316666666666666,11331.729943485298,11.227507285858527
65,1-1,1-1-R-434,18:19:00,veh_40_bus,32.0,30.4,11331.729943485298,11.213843765348413
66,1-1,1-1-R-434,18:49:00,veh_21_bus,29.0,27.633333333333333,11331.729943485298,10.957477807211227
67,1-1,1-1-R-434,19:17:00,veh_22_bus,29.0,27.633333333333333,11331.729943485298,10.979237220012207
68,1-1,1-1-R-434,19:47:00,veh_45_bus,28.0,26.633333333333333,11331.729943485298,10.819686716313807
69,1-1,1-1-R-434,20:17:00,veh_46_bus,28.0,26.633333333333333,11331.729943485298,10.853054685564423
70,1-1,1-1-R-434,20:47:00,veh_60_bus,27.0,25.633333333333333,11331.729943485298,10.956726948838734
71,1-1,1-1-R-434,21:17:00,veh_61_bus,27.0,25.633333333333333,11331.729943485298,10.657579489425114
72,1-1,1-1-R-434,22:17:00,veh_62_bus,27.0,25.633333333333333,11331.729943485298,10.665769926871738
73,1-1,1-1-R-434,23:17:00,veh_64_bus,25.0,23.633333333333333,11331.729943485298,10.323195888286175
74,1-1,1-1-R-434,24:17:00,veh_65_bus,25.0,23.633333333333333,11331.729943485298,10.305078901129656
75,1-107,1-107-A-175,06:39:00,veh_80_bus,46.0,44.38333333333333,15728.723296802184,15.738711073206945
76,1-107,1-107-A-175,06:53:00,veh_92_bus,50.0,48.1,15728.723296802184,15.969143002018596
77,1-107,1-107-A-175,07:15:00,veh_87_bus,53.0,51.15,15728.723296802184,15.938069137384568
78,1-107,1-107-A-175,07:30:00,veh_88_bus,53.0,51.15,15728.723296802184,16.13031714162428
79,1-107,1-107-A-175,07:45:00,veh_85_bus,54.0,52.083333333333336,15728.723296802184,16.408446032894854
80,1-107,1-107-A-175,08:06:00,veh_86_bus,49.0,47.333333333333336,15728.723296802184,15.932146354854247
81,1-107,1-107-A-175,08:24:00,veh_89_bus,47.0,45.38333333333333,15728.723296802184,15.998479042178568
82,1-107,1-107-R-176,15:35:00,veh_90_bus,58.0,53.266666666666666,15117.88423788837,15.31023216344699
83,1-107,1-107-R-176,16:05:00,veh_91_bus,58.0,53.43333333333333,15117.88423788837,15.52056490636525
84,1-107,1-107-R-176,16:25:00,veh_81_bus,57.0,52.483333333333334,15117.88423788837,15.283956527889085
85,1-107,1-107-R-176,16:51:00,veh_93_bus,56.0,51.483333333333334,15117.88423788837,15.23465148405543
86,1-107,1-107-R-176,17:15:00,veh_83_bus,52.0,47.483333333333334,15117.88423788837,15.363810039128317
87,1-107,1-107-R-176,17:35:00,veh_84_bus,52.0,47.483333333333334,15117.88423788837,15.260103127194133
88,1-107,1-107-R-176,18:05:00,veh_82_bus,48.0,44.666666666666664,15117.88423788837,15.27237099965608
89,1-11,1-11-A-519,06:30:00,veh_172_bus,48.0,46.3,16429.057338072493,17.90508308467937
90,1-11,1-11-A-519,07:00:00,veh_178_bus,53.0,51.3,16429.057338072493,17.72993653235087
91,1-11,1-11-A-519,07:37:00,veh_124_bus,57.0,55.3,16429.057338072493,18.054444702779236
92,1-11,1-11-A-519,07:58:00,veh_154_bus,56.0,54.3,16429.057338072493,18.048755224852194
93,1-11,1-11-A-519,08:09:00,veh_138_bus,54.0,52.3,16429.057338072493,17.986214108127513
94,1-11,1-11-A-519,08:18:00,veh_139_bus,54.0,52.25,16429.057338072493,18.077000873076038
95,1-11,1-11-A-519,08:29:00,veh_148_bus,53.0,51.25,16429.057338072493,18.090468107708624
96,1-11,1-11-A-519,08:41:00,veh_145_bus,52.0,50.3,16429.057338072493,18.058518983779418
97,1-11,1-11-A-519,08:53:00,veh_199_bus,50.0,48.083333333333336,16429.057338072493,17.695257190235132
98,1-11,1-11-A-519,09:16:00,veh_198_bus,49.0,47.3,16429.057338072493,17.72613045442681
99,1-11,1-11-A-519,09:34:00,veh_125_bus,50.0,48.3,16429.057338072493,17.92989354121866
100,1-11,1-11-A-519,09:54:00,veh_126_bus,50.0,48.3,16429.057338072493,17.703005624294953
101,1-11,1-11-A-519,10:14:00,veh_127_bus,50.0,48.25,16429.057338072493,17.738336666599576
102,1-11,1-11-A-519,10:34:00,veh_129_bus,51.0,49.3,16429.057338072493,17.786261899425572
103,1-11,1-11-A-519,10:54:00,veh_130_bus,51.0,49.3,16429.057338072493,17.745299252693375
104,1-11,1-11-A-519,11:14:00,veh_131_bus,51.0,49.3,16429.057338072493,17.72308039135991
105,1-11,1-11-A-519,11:34:00,veh_98_bus,52.0,50.3,16429.057338072493,17.908584087246048
106,1-11,1-11-A-519,11:54:00,veh_99_bus,52.0,50.3,16429.057338072493,18.007361589551312
107,1-11,1-11-A-519,12:15:00,veh_100_bus,52.0,50.3,16429.057338072493,17.782697419908697
108,1-11,1-11-A-519,12:36:00,veh_101_bus,52.0,50.3,16429.057338072493,17.722572493135065
109,1-11,1-11-A-519,12:56:00,veh_102_bus,52.0,50.3,16429.057338072493,17.72317736150826
110,1-11,1-11-A-519,13:16:00,veh_103_bus,52.0,50.3,16429.057338072493,17.75572919029836
111,1-11,1-11-A-519,13:36:00,veh_132_bus,51.0,49.3,16429.057338072493,17.76922318920737
112,1-11,1-11-A-519,13:55:00,veh_133_bus,51.0,49.3,16429.057338072493,17.650673710626094
113,1-11,1-11-A-519,14:15:00,veh_188_bus,52.0,50.016666666666666,16429.057338072493,17.699521023389487
114,1-11,1-11-A-519,14:59:00,veh_197_bus,59.0,57.016666666666666,16429.057338072493,17.739467613672886
115,1-11,1-11-A-519,15:13:00,veh_196_bus,63.0,60.71666666666667,16429.057338072493,17.666779155774886
116,1-11,1-11-A-519,15:28:00,veh_136_bus,64.0,61.71666666666667,16429.057338072493,17.802575559464046
117,1-11,1-11-A-519,15:43:00,veh_137_bus,64.0,61.71666666666667,16429.057338072493,17.627423927739635
118,1-11,1-11-A-519,16:06:00,veh_214_bus,65.0,62.71666666666667,16429.057338072493,18.0186472849725
119,1-11,1-11-A-519,16:16:00,veh_140_bus,65.0,62.71666666666667,16429.057338072493,18.32026549741711
120,1-11,1-11-A-519,16:28:00,veh_153_bus,63.0,60.71666666666667,16429.057338072493,17.930838440228527
121,1-11,1-11-A-519,16:56:00,veh_174_bus,58.0,56.3,16429.057338072493,17.694851076528852
122,1-11,1-11-A-519,17:27:00,veh_173_bus,55.0,53.3,16429.057338072493,17.637037596096352
123,1-11,1-11-A-519,17:57:00,veh_164_bus,54.0,52.3,16429.057338072493,17.842536330843533
124,1-11,1-11-A-519,18:32:00,veh_134_bus,51.0,49.3,16429.057338072493,17.849444275817834
125,1-11,1-11-A-519,19:03:00,veh_167_bus,47.0,45.3,16429.057338072493,17.756508432346703
126,1-11,1-11-A-519,19:32:00,veh_168_bus,47.0,45.3,16429.057338072493,17.691202456976832
127,1-11,1-11-A-519,20:02:00,veh_169_bus,47.0,45.3,16429.057338072493,17.611209618693877
128,1-11,1-11-A-519,20:31:00,veh_210_bus,46.0,44.3,16429.057338072493,17.59573234530826
129,1-11,1-11-A-519,21:02:00,veh_179_bus,44.0,42.3,16429.057338072493,17.778018462678894
130,1-11,1-11-A-519,21:32:00,veh_150_bus,43.0,41.3,16429.057338072493,17.62464741833219
131,1-11,1-11-A-519,22:01:00,veh_151_bus,43.0,41.3,16429.057338072493,17.55315103421526
132,1-11,1-11-A-519,22:31:00,veh_152_bus,43.0,41.3,16429.057338072493,17.65232930459067
133,1-11,1-11-A-519,23:01:00,veh_175_bus,40.0,38.3,16429.057338072493,17.28953396134741
134,1-11,1-11-A-519,23:30:00,veh_176_bus,40.0,38.3,16429.057338072493,17.10481575806682
135,1-11,1-11-R-516,05:41:00,veh_183_bus,44.0,43.1,16249.07537458242,19.71692471504022
136,1-11,1-11-R-516,06:10:00,veh_192_bus,45.0,44.05,16249.07537458242,19.86275069359287
137,1-11,1-11-R-516,06:42:00,veh_165_bus,47.0,45.95,16249.07537458242,19.873944064867665
138,1-11,1-11-R-516,07:01:00,veh_171_bus,51.0,49.95,16249.07537458242,19.860811738222576
139,1-11,1-11-R-516,07:09:00,veh_170_bus,54.0,52.9,16249.07537458242,20.111903529965947
140,1-11,1-11-R-516,07:16:00,veh_166_bus,55.0,53.9,16249.07537458242,19.959542576659604
141,1-11,1-11-R-516,07:24:00,veh_156_bus,58.0,56.9,16249.07537458242,20.131737643176674
142,1-11,1-11-R-516,07:32:00,veh_189_bus,60.0,58.86666666666667,16249.07537458242,20.236305947650635
143,1-11,1-11-R-516,07:43:00,veh_190_bus,60.0,58.9,16249.07537458242,20.141316803501592
144,1-11,1-11-R-516,08:13:00,veh_180_bus,55.0,54.1,16249.07537458242,20.128850742810403
145,1-11,1-11-R-516,08:35:00,veh_112_bus,52.0,51.1,16249.07537458242,20.19208441768371
146,1-11,1-11-R-516,08:57:00,veh_119_bus,50.0,49.05,16249.07537458242,19.909168738436374
147,1-11,1-11-R-516,09:18:00,veh_120_bus,50.0,49.05,16249.07537458242,19.910399534909217
148,1-11,1-11-R-516,09:38:00,veh_121_bus,50.0,49.05,16249.07537458242,19.911284580650715
149,1-11,1-11-R-516,09:58:00,veh_122_bus,50.0,49.1,16249.07537458242,19.92527705103981
150,1-11,1-11-R-516,10:18:00,veh_123_bus,50.0,49.05,16249.07537458242,19.900657240529167
151,1-11,1-11-R-516,10:37:00,veh_146_bus,51.0,50.1,16249.07537458242,20.00455369383746
152,1-11,1-11-R-516,10:56:00,veh_113_bus,52.0,51.1,16249.07537458242,20.004712233542246
153,1-11,1-11-R-516,11:16:00,veh_115_bus,53.0,51.95,16249.07537458242,19.954142738732987
154,1-11,1-11-R-516,11:35:00,veh_106_bus,55.0,53.95,16249.07537458242,20.109626293611345
155,1-11,1-11-R-516,11:55:00,veh_107_bus,55.0,53.95,16249.07537458242,20.109557160335367
156,1-11,1-11-R-516,12:15:00,veh_108_bus,55.0,53.9,16249.07537458242,20.092721275783976
157,1-11,1-11-R-516,12:36:00,veh_116_bus,53.0,51.95,16249.07537458242,20.07310642782912
158,1-11,1-11-R-516,12:56:00,veh_114_bus,52.0,51.1,16249.07537458242,19.965395703570618
159,1-11,1-11-R-516,13:16:00,veh_117_bus,53.0,51.9,16249.07537458242,20.00298478172733
160,1-11,1-11-R-516,13:57:00,veh_109_bus,55.0,53.95,16249.07537458242,20.108938285799102
161,1-11,1-11-R-516,14:11:00,veh_110_bus,55.0,53.95,16249.07537458242,20.015252039657632
162,1-11,1-11-R-516,14:26:00,veh_111_bus,55.0,53.95,16249.07537458242,20.165914054016582
163,1-11,1-11-R-516,14:40:00,veh_181_bus,56.0,54.95,16249.07537458242,20.226179289375626
164,1-11,1-11-R-516,14:56:00,veh_208_bus,58.0,56.95,16249.07537458242,20.253080651229894
165,1-11,1-11-R-516,15:05:00,veh_184_bus,60.0,58.85,16249.07537458242,20.210817887395965
166,1-11,1-11-R-516,15:13:00,veh_158_bus,62.0,60.71666666666667,16249.07537458242,20.202717835285995
167,1-11,1-11-R-516,15:34:00,veh_147_bus,69.0,67.55,16249.07537458242,20.232015225487377
168,1-11,1-11-R-516,16:03:00,veh_207_bus,71.0,69.4,16249.07537458242,20.09057809697094
169,1-11,1-11-R-516,16:42:00,veh_187_bus,64.0,62.666666666666664,16249.07537458242,20.08503990127187
170,1-11,1-11-R-516,17:25:00,veh_163_bus,57.0,55.666666666666664,16249.07537458242,19.73573149187603
171,1-11,1-11-R-516,18:04:00,veh_128_bus,51.0,49.95,16249.07537458242,20.009290101965963
172,1-11,1-11-R-516,18:35:00,veh_212_bus,50.0,49.1,16249.07537458242,20.13037629644752
173,1-11,1-11-R-516,19:07:00,veh_135_bus,49.0,48.05,16249.07537458242,19.901559688643495
174,1-11,1-11-R-516,19:37:00,veh_141_bus,48.0,47.1,16249.07537458242,19.95681146073571
175,1-11,1-11-R-516,20:08:00,veh_142_bus,48.0,47.1,16249.07537458242,19.751557675202395
176,1-11,1-11-R-516,20:38:00,veh_143_bus,48.0,47.1,16249.07537458242,19.847768013581153
177,1-11,1-11-R-516,21:09:00,veh_193_bus,45.0,44.1,16249.07537458242,19.908429120641774
178,1-11,1-11-R-516,21:40:00,veh_194_bus,45.0,44.05,16249.07537458242,19.846286423619812
179,1-11,1-11-R-516,22:11:00,veh_104_bus,43.0,42.1,16249.07537458242,19.836528215688688
180,1-11,1-11-R-516,22:41:00,veh_105_bus,43.0,42.05,16249.07537458242,19.82990321480053
181,1-13,1-13-A-227,06:30:00,veh_250_bus,61.0,60.016666666666666,23782.82405987782,22.31936340011041
182,1-13,1-13-A-227,07:26:00,veh_259_bus,70.0,68.88333333333334,23782.82405987782,23.039173480940324
183,1-13,1-13-A-227,08:33:00,veh_229_bus,60.0,59.166666666666664,23782.82405987782,21.904892524139637
184,1-13,1-13-A-227,09:34:00,veh_261_bus,59.0,58.2,23782.82405987782,21.74177122647189
185,1-13,1-13-A-227,10:32:00,veh_233_bus,60.0,59.166666666666664,23782.82405987782,21.690846558962193
186,1-13,1-13-A-227,11:32:00,veh_238_bus,62.0,61.166666666666664,23782.82405987782,21.962255206666732
187,1-13,1-13-A-227,12:32:00,veh_239_bus,62.0,61.11666666666667,23782.82405987782,21.978980362588995
188,1-13,1-13-A-227,13:32:00,veh_240_bus,62.0,61.166666666666664,23782.82405987782,21.96407605027967
189,1-13,1-13-A-227,14:27:00,veh_227_bus,65.0,64.01666666666667,23782.82405987782,22.249227518330528
190,1-13,1-13-A-227,15:21:00,veh_231_bus,74.0,72.58333333333333,23782.82405987782,23.037748478073237
191,1-13,1-13-A-227,16:32:00,veh_232_bus,74.0,72.58333333333333,23782.82405987782,22.280707814619884
192,1-13,1-13-A-227,17:30:00,veh_242_bus,67.0,66.01666666666667,23782.82405987782,22.711265791589426
193,1-13,1-13-A-227,18:33:00,veh_244_bus,62.0,61.166666666666664,23782.82405987782,22.04001787646865
194,1-13,1-13-A-227,19:39:00,veh_260_bus,58.0,57.166666666666664,23782.82405987782,21.710748004919584
195,1-13,1-13-A-227,20:40:00,veh_256_bus,57.0,56.166666666666664,23782.82405987782,21.419236212377683
196,1-13,1-13-A-227,21:40:00,veh_230_bus,58.0,57.166666666666664,23782.82405987782,21.62708252510671
197,1-13,1-13-A-227,22:39:00,veh_255_bus,56.0,55.11666666666667,23782.82405987782,21.295646034843234
198,1-13,1-13-R-222,06:13:00,veh_243_bus,59.0,57.0,23407.199475765392,21.09824265896579
199,1-13,1-13-R-222,07:08:00,veh_257_bus,67.0,64.46666666666667,23407.199475765392,21.692875531734952
200,1-13,1-13-R-222,07:37:00,veh_245_bus,70.0,67.46666666666667,23407.199475765392,21.662780517964066
201,1-13,1-13-R-222,08:42:00,veh_246_bus,64.0,61.96666666666667,23407.199475765392,21.447210002540505
202,1-13,1-13-R-222,09:39:00,veh_220_bus,62.0,59.96666666666667,23407.199475765392,21.377668433344226
203,1-13,1-13-R-222,10:39:00,veh_221_bus,62.0,59.96666666666667,23407.199475765392,21.42973123946211
204,1-13,1-13-R-222,11:38:00,veh_252_bus,65.0,62.96666666666667,23407.199475765392,21.52148292580697
205,1-13,1-13-R-222,12:40:00,veh_236_bus,63.0,60.96666666666667,23407.199475765392,21.20053222396411
206,1-13,1-13-R-222,13:40:00,veh_237_bus,63.0,60.96666666666667,23407.199475765392,20.916732401258894
207,1-13,1-13-R-222,14:40:00,veh_235_bus,69.0,65.93333333333334,23407.199475765392,21.607859213326233
208,1-13,1-13-R-222,15:38:00,veh_241_bus,72.0,68.93333333333334,23407.199475765392,21.491091117458605
209,1-13,1-13-R-222,16:41:00,veh_223_bus,70.0,67.46666666666667,23407.199475765392,21.835213783578876
210,1-13,1-13-R-222,17:47:00,veh_219_bus,65.0,62.96666666666667,23407.199475765392,21.3574676413902
211,1-13,1-13-R-222,18:47:00,veh_234_bus,59.0,56.96666666666667,23407.199475765392,21.04181906563476
212,1-13,1-13-R-222,19:44:00,veh_258_bus,57.0,54.96666666666667,23407.199475765392,20.90532811373196
213,1-13,1-13-R-222,20:42:00,veh_216_bus,56.0,53.96666666666667,23407.199475765392,20.773411603268826
214,1-13,1-13-R-222,21:42:00,veh_217_bus,56.0,54.016666666666666,23407.199475765392,20.790250925964767
215,1-13,1-13-R-222,22:43:00,veh_218_bus,56.0,53.96666666666667,23407.199475765392,20.86528340493533
216,1-133,1-133-A-87,06:11:00,veh_263_bus,39.0,37.266666666666666,13829.634175410487,11.216901918251459
217,1-133,1-133-A-87,06:41:00,veh_264_bus,39.0,37.266666666666666,13829.634175410487,11.086474923374988
218,1-133,1-133-A-87,06:56:00,veh_262_bus,41.0,39.03333333333333,13829.634175410487,11.401875731717505
219,1-133,1-133-A-87,07:13:00,veh_271_bus,45.0,42.9,13829.634175410487,11.410637264495854
220,1-133,1-133-A-87,07:27:00,veh_268_bus,46.0,43.61666666666667,13829.634175410487,11.422587269076082
221,1-133,1-133-A-87,07:52:00,veh_269_bus,44.0,42.1,13829.634175410487,11.43646853365224
222,1-133,1-133-A-87,08:17:00,veh_273_bus,40.0,38.6,13829.634175410487,11.09371221180521
223,1-133,1-133-R-88,15:34:00,veh_265_bus,49.0,45.35,14933.191577271697,12.789535654653392
224,1-133,1-133-R-88,16:04:00,veh_267_bus,52.0,48.05,14933.191577271697,12.972234898691
225,1-133,1-133-R-88,16:37:00,veh_270_bus,47.0,43.86666666666667,14933.191577271697,12.862257897629366
226,1-133,1-133-R-88,17:08:00,veh_266_bus,42.0,39.46666666666667,14933.191577271697,12.896815538511843
227,1-133,1-133-R-88,17:35:00,veh_272_bus,40.0,37.516666666666666,14933.191577271697,12.691232076502859
228,1-136,1-136-A-105,06:32:00,veh_280_bus,33.0,32.083333333333336,14195.265232923079,11.773394318491182
229,1-136,1-136-A-105,06:46:00,veh_281_bus,34.0,32.833333333333336,14195.265232923079,11.801081090636037
230,1-136,1-136-A-105,07:01:00,veh_274_bus,36.0,34.88333333333333,14195.265232923079,11.803728875304856
231,1-136,1-136-A-105,07:20:00,veh_275_bus,44.0,42.55,14195.265232923079,12.080071287341777
232,1-136,1-136-A-105,07:35:00,veh_276_bus,44.0,42.55,14195.265232923079,12.12065157817922
233,1-136,1-136-A-105,07:59:00,veh_282_bus,39.0,37.61666666666667,14195.265232923079,11.946583912138838
234,1-136,1-136-R-104,15:35:00,veh_278_bus,46.0,45.18333333333333,15174.562307260398,12.05953475798572
235,1-136,1-136-R-104,16:06:00,veh_284_bus,49.0,48.05,15174.562307260398,12.213699299159765
236,1-136,1-136-R-104,16:22:00,veh_277_bus,45.0,44.31666666666667,15174.562307260398,12.233970653016168
237,1-136,1-136-R-104,16:37:00,veh_285_bus,43.0,42.18333333333333,15174.562307260398,11.950121819473603
238,1-136,1-136-R-104,17:11:00,veh_283_bus,39.0,38.483333333333334,15174.562307260398,11.895585548705638
239,1-136,1-136-R-104,17:36:00,veh_279_bus,38.0,37.43333333333333,15174.562307260398,11.741695754744768
240,1-13A,1-13A-A-42,08:43:00,veh_287_bus,12.0,6.766666666666667,2774.643917031837,1.7099144151135293
241,1-13A,1-13A-R-48,16:20:00,veh_289_bus,15.0,14.216666666666667,2856.3738428618585,1.8059043495724465
242,1-13B,1-13B-A-40,08:36:00,veh_293_bus,19.0,9.4,4526.1818985928385,2.6372529120044
243,1-13B,1-13B-R-39,16:20:00,veh_291_bus,21.0,20.516666666666666,4436.953416153813,2.6323786764423085
244,1-16,1-16-A-100,08:18:00,veh_318_bus,38.0,36.3,12574.771157047795,12.713949460287234
245,1-16,1-16-A-100,09:18:00,veh_294_bus,35.0,33.3,12574.771157047795,12.061559843134617
246,1-16,1-16-A-100,10:18:00,veh_295_bus,35.0,33.3,12574.771157047795,12.041496712352773
247,1-16,1-16-A-100,11:18:00,veh_296_bus,35.0,33.3,12574.771157047795,12.078311158820226
248,1-16,1-16-A-100,12:19:00,veh_297_bus,35.0,33.3,12574.771157047795,12.222961970049933
249,1-16,1-16-A-100,13:18:00,veh_298_bus,35.0,33.3,12574.771157047795,12.128762528595333
250,1-16,1-16-A-100,14:18:00,veh_299_bus,35.0,33.3,12574.771157047795,12.230345496684219
251,1-16,1-16-A-100,15:14:00,veh_317_bus,43.0,40.68333333333333,12574.771157047795,12.705035085378286
252,1-16,1-16-A-100,16:14:00,veh_319_bus,38.0,36.3,12574.771157047795,12.697653165679682
253,1-16,1-16-A-100,18:22:00,veh_324_bus,33.0,31.6,12574.771157047795,12.54711439230546
254,1-16,1-16-A-100,19:19:00,veh_313_bus,30.0,28.916666666666668,12574.771157047795,11.860765987468938
255,1-16,1-16-A-100,20:19:00,veh_314_bus,30.0,28.916666666666668,12574.771157047795,11.861252847332652
256,1-16,1-16-A-100,21:19:00,veh_315_bus,30.0,28.916666666666668,12574.771157047795,11.918594148767049
257,1-16,1-16-R-101,06:41:00,veh_302_bus,31.0,29.6,12546.597004814184,11.282179508617928
258,1-16,1-16-R-101,08:39:00,veh_305_bus,32.0,30.6,12546.597004814184,11.362101709974988
259,1-16,1-16-R-101,09:39:00,veh_306_bus,32.0,30.6,12546.597004814184,11.459731139462168
260,1-16,1-16-R-101,10:39:00,veh_307_bus,32.0,30.6,12546.597004814184,11.34429285438811
261,1-16,1-16-R-101,11:37:00,veh_300_bus,35.0,33.3,12546.597004814184,11.49320273557248
262,1-16,1-16-R-101,12:37:00,veh_309_bus,34.0,32.3,12546.597004814184,11.5371916297614
263,1-16,1-16-R-101,13:37:00,veh_310_bus,34.0,32.3,12546.597004814184,11.474783131454643
264,1-16,1-16-R-101,14:36:00,veh_311_bus,34.0,32.3,12546.597004814184,11.430996874102913
265,1-16,1-16-R-101,15:35:00,veh_322_bus,40.0,37.7,12546.597004814184,12.209613807519307
266,1-16,1-16-R-101,17:37:00,veh_320_bus,36.0,34.3,12546.597004814184,11.998728752865523
267,1-16,1-16-R-101,18:08:00,veh_301_bus,35.0,33.3,12546.597004814184,11.4478072652923
268,1-16,1-16-R-101,18:54:00,veh_308_bus,32.0,30.6,12546.597004814184,11.298375500626012
269,1-16,1-16-R-101,19:55:00,veh_303_bus,31.0,29.6,12546.597004814184,11.298338224518044
270,1-16,1-16-R-101,20:55:00,veh_304_bus,31.0,29.6,12546.597004814184,11.216521417223676
271,1-18,1-18-A-228,06:22:00,veh_390_bus,27.0,26.766666666666666,11962.93019342749,11.732231379002696
272,1-18,1-18-A-228,06:45:00,veh_397_bus,30.0,29.633333333333333,11962.93019342749,11.96365372137178
273,1-18,1-18-A-228,07:03:00,veh_395_bus,31.0,30.65,11962.93019342749,11.947870265486689
274,1-18,1-18-A-228,07:18:00,veh_396_bus,31.0,30.65,11962.93019342749,11.469405971771053
275,1-18,1-18-A-228,07:35:00,veh_379_bus,33.0,32.63333333333333,11962.93019342749,11.925639902198316
276,1-18,1-18-A-228,07:50:00,veh_404_bus,32.0,31.7,11962.93019342749,12.034761756592257
277,1-18,1-18-A-228,08:19:00,veh_386_bus,32.0,31.65,11962.93019342749,11.874898744228322
278,1-18,1-18-A-228,08:50:00,veh_331_bus,29.0,28.766666666666666,11962.93019342749,11.71576601802999
279,1-18,1-18-A-228,09:21:00,veh_332_bus,29.0,28.75,11962.93019342749,11.522952763990578
280,1-18,1-18-A-228,09:51:00,veh_333_bus,29.0,28.75,11962.93019342749,11.615176296446466
281,1-18,1-18-A-228,10:21:00,veh_334_bus,29.0,28.75,11962.93019342749,11.655995965620708
282,1-18,1-18-A-228,10:50:00,veh_335_bus,29.0,28.766666666666666,11962.93019342749,11.607917236380922
283,1-18,1-18-A-228,11:20:00,veh_336_bus,29.0,28.766666666666666,11962.93019342749,11.849066835963574
284,1-18,1-18-A-228,11:40:00,veh_374_bus,32.0,31.65,11962.93019342749,11.885068566601628
285,1-18,1-18-A-228,12:00:00,veh_375_bus,32.0,31.633333333333333,11962.93019342749,11.876126046757935
286,1-18,1-18-A-228,12:22:00,veh_380_bus,30.0,29.766666666666666,11962.93019342749,11.531102665902864
287,1-18,1-18-A-228,12:51:00,veh_381_bus,30.0,29.75,11962.93019342749,11.680675180632303
288,1-18,1-18-A-228,13:22:00,veh_382_bus,30.0,29.766666666666666,11962.93019342749,11.543893212329344
289,1-18,1-18-A-228,13:52:00,veh_383_bus,30.0,29.766666666666666,11962.93019342749,11.773662409871152
290,1-18,1-18-A-228,14:22:00,veh_387_bus,32.0,31.65,11962.93019342749,11.720929176343205
291,1-18,1-18-A-228,14:51:00,veh_384_bus,33.0,32.63333333333333,11962.93019342749,12.100224043965243
292,1-18,1-18-A-228,15:01:00,veh_388_bus,34.0,33.63333333333333,11962.93019342749,12.294175223424643
293,1-18,1-18-A-228,15:11:00,veh_389_bus,34.0,33.65,11962.93019342749,12.21960079459315
294,1-18,1-18-A-228,15:21:00,veh_411_bus,37.0,36.516666666666666,11962.93019342749,12.265894989879294
295,1-18,1-18-A-228,15:29:00,veh_373_bus,41.0,40.18333333333333,11962.93019342749,12.251953333938824
296,1-18,1-18-A-228,15:37:00,veh_353_bus,44.0,43.15,11962.93019342749,12.110017513174853
297,1-18,1-18-A-228,15:48:00,veh_351_bus,47.0,46.016666666666666,11962.93019342749,12.33505294684074
298,1-18,1-18-A-228,16:04:00,veh_344_bus,46.0,45.083333333333336,11962.93019342749,12.321081231943182
299,1-18,1-18-A-228,16:42:00,veh_346_bus,38.0,37.28333333333333,11962.93019342749,12.232006073171847
300,1-18,1-18-A-228,16:55:00,veh_347_bus,38.0,37.28333333333333,11962.93019342749,12.1636900150157
301,1-18,1-18-A-228,17:11:00,veh_407_bus,35.0,34.36666666666667,11962.93019342749,12.016538299120162
